id,isResult,side,h,a,goals,xG,datetime,forecast,result,date,team,is_home,opponent,home_title,away_title,h_goals,a_goals,xG_num,xGA_num,rolling_xg,rolling_xga,rest_days,is_derby,euro_travel
28962,False,a,"{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-12-30 19:00:00+00:00,,,2025-12-30 19:00:00+00:00,Fulham,False,Crystal_Palace,Crystal Palace,Fulham,,,,,,,3,False,False
28975,False,h,"{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-01-03 14:00:00+00:00,,,2026-01-03 14:00:00+00:00,Fulham,True,Liverpool,Fulham,Liverpool,,,,,,,3,False,False
28984,False,h,"{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-01-07 19:00:00+00:00,,,2026-01-07 19:00:00+00:00,Fulham,True,Chelsea,Fulham,Chelsea,,,,,,,4,True,False
28991,False,a,"{'id': '245', 'title': 'Leeds', 'short_title': 'LED'}","{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-01-17 14:00:00+00:00,,,2026-01-17 14:00:00+00:00,Fulham,False,Leeds,Leeds,Fulham,,,,,,,9,False,False
29004,False,h,"{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-01-24 14:00:00+00:00,,,2026-01-24 14:00:00+00:00,Fulham,True,Brighton,Fulham,Brighton,,,,,,,7,False,False
29012,False,a,"{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-01-31 14:00:00+00:00,,,2026-01-31 14:00:00+00:00,Fulham,False,Manchester_United,Manchester United,Fulham,,,,,,,7,False,False
29022,False,h,"{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-02-07 14:00:00+00:00,,,2026-02-07 14:00:00+00:00,Fulham,True,Everton,Fulham,Everton,,,,,,,7,False,False
29033,False,a,"{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-02-11 19:00:00+00:00,,,2026-02-11 19:00:00+00:00,Fulham,False,Manchester_City,Manchester City,Fulham,,,,,,,4,False,False
29045,False,a,"{'id': '77', 'title': 'Sunderland', 'short_title': 'SUN'}","{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-02-21 14:00:00+00:00,,,2026-02-21 14:00:00+00:00,Fulham,False,Sunderland,Sunderland,Fulham,,,,,,,9,False,False
29052,False,h,"{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-02-28 14:00:00+00:00,,,2026-02-28 14:00:00+00:00,Fulham,True,Tottenham,Fulham,Tottenham,,,,,,,7,False,False
29062,False,h,"{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-03-04 19:00:00+00:00,,,2026-03-04 19:00:00+00:00,Fulham,True,West_Ham,Fulham,West Ham,,,,,,,4,False,False
29075,False,a,"{'id': '249', 'title': 'Nottingham Forest', 'short_title': 'NOT'}","{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-03-14 14:00:00+00:00,,,2026-03-14 14:00:00+00:00,Fulham,False,Nottingham_Forest,Nottingham Forest,Fulham,,,,,,,9,False,False
29082,False,h,"{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'id': '92', 'title': 'Burnley', 'short_title': 'BUR'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-03-21 14:00:00+00:00,,,2026-03-21 14:00:00+00:00,Fulham,True,Burnley,Fulham,Burnley,,,,,,,7,False,False
29097,False,a,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-04-11 14:00:00+00:00,,,2026-04-11 14:00:00+00:00,Fulham,False,Liverpool,Liverpool,Fulham,,,,,,,21,False,False
29099,False,a,"{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-04-18 14:00:00+00:00,,,2026-04-18 14:00:00+00:00,Fulham,False,Brentford,Brentford,Fulham,,,,,,,7,False,False
29112,False,h,"{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-04-25 14:00:00+00:00,,,2026-04-25 14:00:00+00:00,Fulham,True,Aston_Villa,Fulham,Aston Villa,,,,,,,7,False,False
29119,False,a,"{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-05-02 14:00:00+00:00,,,2026-05-02 14:00:00+00:00,Fulham,False,Arsenal,Arsenal,Fulham,,,,,,,7,False,False
29131,False,h,"{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-05-09 14:00:00+00:00,,,2026-05-09 14:00:00+00:00,Fulham,True,Bournemouth,Fulham,Bournemouth,,,,,,,7,False,False
29147,False,a,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-05-17 14:00:00+00:00,,,2026-05-17 14:00:00+00:00,Fulham,False,Wolverhampton_Wanderers,Wolverhampton Wanderers,Fulham,,,,,,,8,False,False
29151,False,h,"{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-05-24 15:00:00+00:00,,,2026-05-24 15:00:00+00:00,Fulham,True,Newcastle_United,Fulham,Newcastle United,,,,,,,7,False,False
26603,True,h,"{'id': '285', 'title': 'Ipswich', 'short_title': 'IPS'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '0', 'a': '2'}","{'h': '0.342601', 'a': '3.92906'}",2024-08-17 11:30:00+00:00,"{'w': 0.010204967229888718, 'd': 0.0401011556044078, 'l': 0.9496776089317593}",l,2024-08-17 11:30:00+00:00,Ipswich,True,Liverpool,Ipswich,Liverpool,0,2,0.342601,3.92906,0.342601,3.92906,0,False,False
26615,True,a,"{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'id': '285', 'title': 'Ipswich', 'short_title': 'IPS'}","{'h': '4', 'a': '1'}","{'h': '3.07818', 'a': '0.479999'}",2024-08-24 14:00:00+00:00,"{'w': 0.8783930014407301, 'd': 0.08893855651238164, 'l': 0.03266752476901414}",l,2024-08-24 14:00:00+00:00,Ipswich,False,Manchester_City,Manchester City,Ipswich,4,1,0.479999,3.07818,0.4113,3.50362,7,False,False
26625,True,h,"{'id': '285', 'title': 'Ipswich', 'short_title': 'IPS'}","{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'h': '1', 'a': '1'}","{'h': '0.707048', 'a': '1.18883'}",2024-08-31 14:00:00+00:00,"{'w': 0.21975849125577931, 'd': 0.30556755572572336, 'l': 0.4746739530151272}",d,2024-08-31 14:00:00+00:00,Ipswich,True,Fulham,Ipswich,Fulham,1,1,0.707048,1.18883,0.5098826666666666,2.7320233333333337,7,False,False
26633,True,a,"{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'id': '285', 'title': 'Ipswich', 'short_title': 'IPS'}","{'h': '0', 'a': '0'}","{'h': '1.75696', 'a': '0.721323'}",2024-09-14 14:00:00+00:00,"{'w': 0.6219415743551409, 'd': 0.2290225022969164, 'l': 0.14903592265286736}",d,2024-09-14 14:00:00+00:00,Ipswich,False,Brighton,Brighton,Ipswich,0,0,0.721323,1.75696,0.56274275,2.4882575,14,False,False
26643,True,a,"{'id': '74', 'title': 'Southampton', 'short_title': 'SOU'}","{'id': '285', 'title': 'Ipswich', 'short_title': 'IPS'}","{'h': '1', 'a': '1'}","{'h': '2.89813', 'a': '1.645'}",2024-09-21 14:00:00+00:00,"{'w': 0.6349584779523365, 'd': 0.16547693271719788, 'l': 0.19956415028282673}",d,2024-09-21 14:00:00+00:00,Ipswich,False,Southampton,Southampton,Ipswich,1,1,1.645,2.89813,0.7791942000000001,2.570232,7,False,False
26659,True,h,"{'id': '285', 'title': 'Ipswich', 'short_title': 'IPS'}","{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'h': '2', 'a': '2'}","{'h': '1.84608', 'a': '1.14494'}",2024-09-29 13:00:00+00:00,"{'w': 0.5376704178010348, 'd': 0.2275994871850109, 'l': 0.23473009366815023}",d,2024-09-29 13:00:00+00:00,Ipswich,True,Aston_Villa,Ipswich,Aston Villa,2,2,1.84608,1.14494,1.07989,2.013408,7,False,False
26665,True,a,"{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'id': '285', 'title': 'Ipswich', 'short_title': 'IPS'}","{'h': '4', 'a': '1'}","{'h': '4.39402', 'a': '1.18463'}",2024-10-05 14:00:00+00:00,"{'w': 0.8822330783164078, 'd': 0.06980920826194957, 'l': 0.04790092816026083}",l,2024-10-05 14:00:00+00:00,Ipswich,False,West_Ham,West Ham,Ipswich,4,1,1.18463,4.39402,1.2208162000000002,2.276576,6,False,False
26674,True,h,"{'id': '285', 'title': 'Ipswich', 'short_title': 'IPS'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '0', 'a': '2'}","{'h': '1.174', 'a': '1.60804'}",2024-10-19 14:00:00+00:00,"{'w': 0.27854785414694083, 'd': 0.2469996628996579, 'l': 0.4744524827390876}",l,2024-10-19 14:00:00+00:00,Ipswich,True,Everton,Ipswich,Everton,0,2,1.174,1.60804,1.3142066,2.360418,14,False,False
26685,True,a,"{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'id': '285', 'title': 'Ipswich', 'short_title': 'IPS'}","{'h': '4', 'a': '3'}","{'h': '4.09663', 'a': '1.65698'}",2024-10-26 14:00:00+00:00,"{'w': 0.7931314177741557, 'd': 0.10433699161074438, 'l': 0.10250550313264019}",l,2024-10-26 14:00:00+00:00,Ipswich,False,Brentford,Brentford,Ipswich,4,3,1.65698,4.09663,1.501338,2.828352,7,False,False
26695,True,h,"{'id': '285', 'title': 'Ipswich', 'short_title': 'IPS'}","{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'h': '1', 'a': '1'}","{'h': '1.33617', 'a': '2.33858'}",2024-11-02 15:00:00+00:00,"{'w': 0.20928514161994816, 'd': 0.19273806744974542, 'l': 0.5979767613974366}",d,2024-11-02 15:00:00+00:00,Ipswich,True,Leicester,Ipswich,Leicester,1,1,1.33617,2.33858,1.4395719999999999,2.716442,7,False,False
26709,True,a,"{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'id': '285', 'title': 'Ipswich', 'short_title': 'IPS'}","{'h': '1', 'a': '2'}","{'h': '1.75088', 'a': '2.18392'}",2024-11-10 14:00:00+00:00,"{'w': 0.31403920705691607, 'd': 0.20461746653931318, 'l': 0.4813433135304185}",w,2024-11-10 14:00:00+00:00,Ipswich,False,Tottenham,Tottenham,Ipswich,1,2,2.18392,1.75088,1.5071400000000001,2.83763,7,False,False
26718,True,h,"{'id': '285', 'title': 'Ipswich', 'short_title': 'IPS'}","{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'h': '1', 'a': '1'}","{'h': '1.98714', 'a': '1.26912'}",2024-11-24 16:30:00+00:00,"{'w': 0.540749230293762, 'd': 0.21714135582343078, 'l': 0.2421094103180049}",d,2024-11-24 16:30:00+00:00,Ipswich,True,Manchester_United,Ipswich,Manchester United,1,1,1.98714,1.26912,1.667642,2.21265,14,False,False
26728,True,a,"{'id': '249', 'title': 'Nottingham Forest', 'short_title': 'NOT'}","{'id': '285', 'title': 'Ipswich', 'short_title': 'IPS'}","{'h': '1', 'a': '0'}","{'h': '1.76587', 'a': '0.462771'}",2024-11-30 15:00:00+00:00,"{'w': 0.69403369322965, 'd': 0.21536050734564852, 'l': 0.09060579868103062}",l,2024-11-30 15:00:00+00:00,Ipswich,False,Nottingham_Forest,Nottingham Forest,Ipswich,1,0,0.462771,1.76587,1.5253962,2.2442160000000007,5,False,False
26737,True,h,"{'id': '285', 'title': 'Ipswich', 'short_title': 'IPS'}","{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'h': '0', 'a': '1'}","{'h': '0.471708', 'a': '1.65422'}",2024-12-03 19:30:00+00:00,"{'w': 0.10122056932970729, 'd': 0.23224764089424776, 'l': 0.6665317894662703}",l,2024-12-03 19:30:00+00:00,Ipswich,True,Crystal_Palace,Ipswich,Crystal Palace,0,1,0.471708,1.65422,1.2883418,1.7557340000000003,3,False,False
26750,True,h,"{'id': '285', 'title': 'Ipswich', 'short_title': 'IPS'}","{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'h': '1', 'a': '2'}","{'h': '1.5668', 'a': '3.49127'}",2024-12-08 14:00:00+00:00,"{'w': 0.13311888101464325, 'd': 0.1300160958629181, 'l': 0.736860882412942}",l,2024-12-08 14:00:00+00:00,Ipswich,True,Bournemouth,Ipswich,Bournemouth,1,2,1.5668,3.49127,1.3344678,1.9862720000000003,4,False,False
26758,True,a,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '285', 'title': 'Ipswich', 'short_title': 'IPS'}","{'h': '1', 'a': '2'}","{'h': '1.23748', 'a': '1.73349'}",2024-12-14 15:00:00+00:00,"{'w': 0.2733587549706551, 'd': 0.23627414494435178, 'l': 0.49036709949847407}",w,2024-12-14 15:00:00+00:00,Ipswich,False,Wolverhampton_Wanderers,Wolverhampton Wanderers,Ipswich,1,2,1.73349,1.23748,1.2443818,1.8835920000000006,6,False,False
26771,True,h,"{'id': '285', 'title': 'Ipswich', 'short_title': 'IPS'}","{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'h': '0', 'a': '4'}","{'h': '1.06427', 'a': '3.23386'}",2024-12-21 15:00:00+00:00,"{'w': 0.08765702464388098, 'd': 0.11984491166145006, 'l': 0.7924963987910266}",l,2024-12-21 15:00:00+00:00,Ipswich,True,Newcastle_United,Ipswich,Newcastle United,0,4,1.06427,3.23386,1.0598078,2.27654,7,False,False
26773,True,a,"{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'id': '285', 'title': 'Ipswich', 'short_title': 'IPS'}","{'h': '1', 'a': '0'}","{'h': '2.16462', 'a': '0.0783327'}",2024-12-27 20:15:00+00:00,"{'w': 0.8656867485556724, 'd': 0.12492002938178337, 'l': 0.00939321118154161}",l,2024-12-27 20:15:00+00:00,Ipswich,False,Arsenal,Arsenal,Ipswich,1,0,0.0783327,2.16462,0.9829201399999998,2.3562900000000004,6,False,False
26787,True,h,"{'id': '285', 'title': 'Ipswich', 'short_title': 'IPS'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '2', 'a': '0'}","{'h': '1.50093', 'a': '1.60622'}",2024-12-30 19:45:00+00:00,"{'w': 0.35828961166419754, 'd': 0.23785410146515434, 'l': 0.4038562865792779}",w,2024-12-30 19:45:00+00:00,Ipswich,True,Chelsea,Ipswich,Chelsea,2,0,1.50093,1.60622,1.18876454,2.34669,2,False,False
26796,True,a,"{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'id': '285', 'title': 'Ipswich', 'short_title': 'IPS'}","{'h': '2', 'a': '2'}","{'h': '2.65469', 'a': '1.4434'}",2025-01-05 14:00:00+00:00,"{'w': 0.6334980486702022, 'd': 0.17440289459550437, 'l': 0.19209890924483242}",d,2025-01-05 14:00:00+00:00,Ipswich,False,Fulham,Fulham,Ipswich,2,2,1.4434,2.65469,1.16408454,2.179374,5,False,False
26805,True,h,"{'id': '285', 'title': 'Ipswich', 'short_title': 'IPS'}","{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'h': '0', 'a': '2'}","{'h': '0.268127', 'a': '1.06343'}",2025-01-16 19:30:00+00:00,"{'w': 0.09278983206853013, 'd': 0.34490035228862165, 'l': 0.5623098156421366}",l,2025-01-16 19:30:00+00:00,Ipswich,True,Brighton,Ipswich,Brighton,0,2,0.268127,1.06343,0.87101194,2.144564,11,False,False
26816,True,h,"{'id': '285', 'title': 'Ipswich', 'short_title': 'IPS'}","{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'h': '0', 'a': '6'}","{'h': '0.795637', 'a': '3.20228'}",2025-01-19 16:30:00+00:00,"{'w': 0.05902297633573018, 'd': 0.10482503707985968, 'l': 0.8361505070042113}",l,2025-01-19 16:30:00+00:00,Ipswich,True,Manchester_City,Ipswich,Manchester City,0,6,0.795637,3.20228,0.8172853400000001,2.138248,2,False,False
26827,True,a,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '285', 'title': 'Ipswich', 'short_title': 'IPS'}","{'h': '4', 'a': '1'}","{'h': '2.16809', 'a': '0.804707'}",2025-01-25 15:00:00+00:00,"{'w': 0.6862472466959649, 'd': 0.18777944228342752, 'l': 0.1259732999108712}",l,2025-01-25 15:00:00+00:00,Ipswich,False,Liverpool,Liverpool,Ipswich,4,1,0.804707,2.16809,0.9625602000000001,2.1389420000000006,5,False,False
26837,True,h,"{'id': '285', 'title': 'Ipswich', 'short_title': 'IPS'}","{'id': '74', 'title': 'Southampton', 'short_title': 'SOU'}","{'h': '1', 'a': '2'}","{'h': '1.94845', 'a': '1.17566'}",2025-02-01 15:00:00+00:00,"{'w': 0.5534583012176318, 'd': 0.21939345073776947, 'l': 0.2271482452966124}",l,2025-02-01 15:00:00+00:00,Ipswich,True,Southampton,Ipswich,Southampton,1,2,1.94845,1.17566,1.0520642,2.05283,7,False,False
26842,True,a,"{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'id': '285', 'title': 'Ipswich', 'short_title': 'IPS'}","{'h': '1', 'a': '1'}","{'h': '2.89841', 'a': '0.332864'}",2025-02-15 15:00:00+00:00,"{'w': 0.8882195103666706, 'd': 0.08786319994545957, 'l': 0.02391685040516502}",d,2025-02-15 15:00:00+00:00,Ipswich,False,Aston_Villa,Aston Villa,Ipswich,1,1,0.332864,2.89841,0.829957,2.1015740000000003,14,False,False
26857,True,h,"{'id': '285', 'title': 'Ipswich', 'short_title': 'IPS'}","{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'h': '1', 'a': '4'}","{'h': '1.15389', 'a': '1.58741'}",2025-02-22 15:00:00+00:00,"{'w': 0.2769997786642752, 'd': 0.249061847337072, 'l': 0.4739383738188012}",l,2025-02-22 15:00:00+00:00,Ipswich,True,Tottenham,Ipswich,Tottenham,1,4,1.15389,1.58741,1.0071096000000002,2.20637,7,False,False
26871,True,a,"{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'id': '285', 'title': 'Ipswich', 'short_title': 'IPS'}","{'h': '3', 'a': '2'}","{'h': '1.40202', 'a': '1.04498'}",2025-02-26 19:30:00+00:00,"{'w': 0.4513489005525044, 'd': 0.26810104643702476, 'l': 0.28055005297714086}",l,2025-02-26 19:30:00+00:00,Ipswich,False,Manchester_United,Manchester United,Ipswich,3,2,1.04498,1.40202,1.0569782,1.8463180000000001,4,False,False
26875,True,a,"{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'id': '285', 'title': 'Ipswich', 'short_title': 'IPS'}","{'h': '1', 'a': '0'}","{'h': '3.13879', 'a': '1.63282'}",2025-03-08 15:00:00+00:00,"{'w': 0.6754190316261349, 'd': 0.15166745392640454, 'l': 0.17291235226242233}",l,2025-03-08 15:00:00+00:00,Ipswich,False,Crystal_Palace,Crystal Palace,Ipswich,1,0,1.63282,3.13879,1.2226008,2.040458,9,False,False
26887,True,h,"{'id': '285', 'title': 'Ipswich', 'short_title': 'IPS'}","{'id': '249', 'title': 'Nottingham Forest', 'short_title': 'NOT'}","{'h': '2', 'a': '4'}","{'h': '0.520839', 'a': '1.30722'}",2025-03-15 15:00:00+00:00,"{'w': 0.14792304180281296, 'd': 0.2902522860855951, 'l': 0.5618246720990653}",l,2025-03-15 15:00:00+00:00,Ipswich,True,Nottingham_Forest,Ipswich,Nottingham Forest,2,4,0.520839,1.30722,0.9370786000000001,2.0667700000000004,7,False,False
26896,True,a,"{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'id': '285', 'title': 'Ipswich', 'short_title': 'IPS'}","{'h': '1', 'a': '2'}","{'h': '1.99637', 'a': '1.41263'}",2025-04-02 19:45:00+00:00,"{'w': 0.5113105431644456, 'd': 0.2167909735078513, 'l': 0.2718984795114653}",w,2025-04-02 19:45:00+00:00,Ipswich,False,Bournemouth,Bournemouth,Ipswich,1,2,1.41263,1.99637,1.1530318000000002,1.886362,18,False,False
26907,True,h,"{'id': '285', 'title': 'Ipswich', 'short_title': 'IPS'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': '1', 'a': '2'}","{'h': '0.872356', 'a': '2.8096'}",2025-04-05 14:00:00+00:00,"{'w': 0.0887756960746485, 'd': 0.13671853954557503, 'l': 0.7745054653363412}",l,2025-04-05 14:00:00+00:00,Ipswich,True,Wolverhampton_Wanderers,Ipswich,Wolverhampton Wanderers,1,2,0.872356,2.8096,1.096725,2.1308,2,False,False
26915,True,a,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '285', 'title': 'Ipswich', 'short_title': 'IPS'}","{'h': '2', 'a': '2'}","{'h': '2.90758', 'a': '1.60301'}",2025-04-13 13:00:00+00:00,"{'w': 0.6446057330638385, 'd': 0.16376115004668781, 'l': 0.19163265998300696}",d,2025-04-13 13:00:00+00:00,Ipswich,False,Chelsea,Chelsea,Ipswich,2,2,1.60301,2.90758,1.208331,2.431912,7,False,False
26927,True,h,"{'id': '285', 'title': 'Ipswich', 'short_title': 'IPS'}","{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'h': '0', 'a': '4'}","{'h': '0.192879', 'a': '2.81362'}",2025-04-20 13:00:00+00:00,"{'w': 0.013543692725807098, 'd': 0.08017755567217728, 'l': 0.9062784472114257}",l,2025-04-20 13:00:00+00:00,Ipswich,True,Arsenal,Ipswich,Arsenal,0,4,0.192879,2.81362,0.9203428,2.366878,7,False,False
26938,True,a,"{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'id': '285', 'title': 'Ipswich', 'short_title': 'IPS'}","{'h': '3', 'a': '0'}","{'h': '4.11539', 'a': '0.127203'}",2025-04-26 14:00:00+00:00,"{'w': 0.9745421473579572, 'd': 0.0229366716919617, 'l': 0.0024937212642834826}",l,2025-04-26 14:00:00+00:00,Ipswich,False,Newcastle_United,Newcastle United,Ipswich,3,0,0.127203,4.11539,0.8416155999999999,2.928512,6,False,False
26950,True,a,"{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'id': '285', 'title': 'Ipswich', 'short_title': 'IPS'}","{'h': '2', 'a': '2'}","{'h': '0.808481', 'a': '1.14351'}",2025-05-03 14:00:00+00:00,"{'w': 0.2584212167863043, 'd': 0.30690663507630633, 'l': 0.4346721481354131}",d,2025-05-03 14:00:00+00:00,Ipswich,False,Everton,Everton,Ipswich,2,2,1.14351,0.808481,0.7877915999999999,2.6909342,7,False,False
26954,True,h,"{'id': '285', 'title': 'Ipswich', 'short_title': 'IPS'}","{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'h': '0', 'a': '1'}","{'h': '0.717433', 'a': '1.32077'}",2025-05-10 14:00:00+00:00,"{'w': 0.20286393132330827, 'd': 0.28620261524428775, 'l': 0.5109334534179629}",l,2025-05-10 14:00:00+00:00,Ipswich,True,Brentford,Ipswich,Brentford,0,1,0.717433,1.32077,0.756807,2.3931682000000003,7,False,False
26969,True,a,"{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'id': '285', 'title': 'Ipswich', 'short_title': 'IPS'}","{'h': '2', 'a': '0'}","{'h': '0.788544', 'a': '1.36957'}",2025-05-18 14:00:00+00:00,"{'w': 0.21572356390593614, 'd': 0.2783430790691428, 'l': 0.5059333570011362}",l,2025-05-18 14:00:00+00:00,Ipswich,False,Leicester,Leicester,Ipswich,2,0,1.36957,0.788544,0.710119,1.9693610000000004,8,False,False
26980,True,h,"{'id': '285', 'title': 'Ipswich', 'short_title': 'IPS'}","{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'h': '1', 'a': '3'}","{'h': '0.893095', 'a': '0.967379'}",2025-05-25 15:00:00+00:00,"{'w': 0.3189660593445551, 'd': 0.3220092994653315, 'l': 0.3590246411898643}",l,2025-05-25 15:00:00+00:00,Ipswich,True,West_Ham,Ipswich,West Ham,1,3,0.893095,0.967379,0.8501622,1.6001128000000002,7,False,False
14090,True,a,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '245', 'title': 'Leeds', 'short_title': 'LED'}","{'h': '4', 'a': '3'}","{'h': '3.15412', 'a': '0.269813'}",2020-09-12 16:30:00+00:00,"{'w': 0.9183936141456687, 'd': 0.06680200105511737, 'l': 0.01480315237369953}",l,2020-09-12 16:30:00+00:00,Leeds,False,Liverpool,Liverpool,Leeds,4,3,0.269813,3.15412,0.269813,3.15412,0,False,False
14097,True,h,"{'id': '245', 'title': 'Leeds', 'short_title': 'LED'}","{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'h': '4', 'a': '3'}","{'h': '1.45254', 'a': '1.55503'}",2020-09-19 14:00:00+00:00,"{'w': 0.35634152573186345, 'd': 0.24230829415400332, 'l': 0.4013501799265757}",w,2020-09-19 14:00:00+00:00,Leeds,True,Fulham,Leeds,Fulham,4,3,1.45254,1.55503,0.8611765,2.3545749999999996,6,False,False
14110,True,a,"{'id': '238', 'title': 'Sheffield United', 'short_title': 'SHE'}","{'id': '245', 'title': 'Leeds', 'short_title': 'LED'}","{'h': '0', 'a': '1'}","{'h': '1.53278', 'a': '1.46641'}",2020-09-27 11:00:00+00:00,"{'w': 0.3931482981641634, 'd': 0.24289324027896655, 'l': 0.3639584613858119}",w,2020-09-27 11:00:00+00:00,Leeds,False,Sheffield_United,Sheffield United,Leeds,0,1,1.46641,1.53278,1.062921,2.080643333333333,7,False,False
